fecha,2,5,10
2017-11-23,,3.996,4.60214285714286
2017-11-24,3.5525,3.96864583333334,4.585
2017-11-27,3.52681818181818,3.94,4.55733333333333
2017-11-28,,3.99888888888889,4.60264462809918
2017-11-29,3.53079365079365,4.01,4.60883720930233
2017-11-30,3.53441176470588,3.99,4.62304347826087
2017-12-01,3.5,3.97267857142857,4.6154
2017-12-04,3.5,4.02,4.63655172413793
2017-12-05,3.5096,4.01,4.63066666666666
2017-12-06,3.5275,4.01,4.6315107913669
2017-12-07,3.56222222222222,4.02428571428571,4.67857142857143
2017-12-11,3.56,4.05,4.68730769230769
2017-12-12,3.57,,4.6816
2017-12-13,3.51794790844515,4.1,4.69472727272727
2017-12-14,3.58178232758621,4.07,4.69893203883494
2017-12-15,3.58,4.06,4.66022727272727
2017-12-18,3.53196721311475,4.03,4.60858695652174
2017-12-19,3.56341864716636,4.04,4.62947368421052
2017-12-20,3.515,3.99965517241379,4.59860465116279
2017-12-21,3.46536451671844,3.99666666666667,4.57105263157894
2017-12-22,3.48635406698565,,4.55458333333333
2017-12-26,3.4875,4.01,4.5475
2017-12-27,3.42210280900989,3.98272727272727,4.5268085106383
2017-12-28,3.43142857142857,3.9725,4.53822222222222
2017-12-29,3.415,3.97,4.53
2018-01-02,3.38545454545455,3.92,4.49962962962963
2018-01-03,3.33547030384026,3.915,4.47785714285715
2018-01-04,3.35961727927245,3.94,4.5165688449374
2018-01-05,3.36714285714286,3.934,4.52100783874579
2018-01-08,3.34922077922078,3.92,4.50769230769231
2018-01-09,3.31517299578059,3.92315789473684,4.52415059738345
2018-01-10,3.40833333333333,4.016,4.58448275862068
2018-01-11,3.36774647887324,4.015,4.56928571428571
2018-01-12,3.2925,,4.56727272727273
2018-01-15,3.37772727272727,,4.56
2018-01-17,3.30028461784458,3.96142857142857,4.52731707317074
2018-01-18,3.33256463828676,3.97142857142857,4.53439024390244
2018-01-19,3.32981487517111,3.98615384615385,4.54817073170732
2018-01-22,3.28153144016227,3.98375,4.55166666666667
2018-01-23,3.25852813852814,3.95976470588235,4.53666666666667
2018-01-24,3.255,3.92,4.5115
2018-01-25,3.23230978260869,3.88,4.47633333333333
2018-01-26,3.23817747535417,3.85190476190476,4.45266666666667
2018-01-29,3.23987083978328,3.87666666666667,4.50772727272727
2018-01-30,3.24127584830051,3.855,4.50461538461539
2018-01-31,3.26211546266234,3.88,4.52133333333333
2018-02-01,3.26210084033613,3.89,4.53909090909091
2018-02-02,3.36953488372093,3.96,4.588
2018-02-05,3.35224358974359,3.93666666666667,4.59166666666667
2018-02-06,3.33835451287064,3.96,4.56381679389312
2018-02-07,3.38274661145484,3.975,4.54649122807018
2018-02-08,3.38839757148453,3.98833333333333,4.54588235294118
2018-02-09,3.34607212475634,3.99961538461538,4.53086956521739
2018-02-12,3.31942464040025,,4.51666666666667
2018-02-13,3.2985576661573,3.92,4.52095238095238
2018-02-14,3.27758820017247,3.9545,4.52966666666667
2018-02-15,3.29619418306245,3.99703703703704,4.53666666666667
2018-02-16,3.32298440768207,4.01285714285714,4.54666666666667
2018-02-19,3.33470588235294,4.0,4.55125
2018-02-20,3.34376082474227,4.02571428571429,4.54
2018-02-21,3.32577409138968,4.015,4.5378947368421
2018-02-22,3.31100425436632,3.99,4.52735294117647
2018-02-23,3.29935563816605,3.95545454545454,4.53884615384615
2018-02-26,3.29068432671082,3.94541666666667,4.56510869565217
2018-02-27,3.3004555393586,3.98,4.5624
2018-02-28,3.31139817629179,3.96952380952381,4.5504
2018-03-01,3.27284658319505,4.09491228070175,4.53447368421052
2018-03-02,3.30456383822363,4.08962962962963,4.52636363636364
2018-03-05,3.32098972922502,3.941,4.50172413793103
2018-03-06,3.34,3.97363636363636,4.51166666666667
2018-03-07,3.33839527027027,3.985,4.49764705882353
2018-03-08,3.32707485654669,4.0275,4.50176470588235
2018-03-09,3.35,4.0787181663837,4.53
2018-03-12,3.3237462006079,4.03020408163265,4.51
2018-03-13,3.38571048220436,4.01,4.506
2018-03-14,3.4186353537149,4.10964285714286,4.4924
2018-03-15,3.40505582137161,4.03002245508982,4.49395348837209
2018-03-16,3.37878460355434,,4.49222222222222
2018-03-19,3.37944444444444,4.09067226890756,4.47
2018-03-20,3.39877304964539,4.01,4.48
2018-03-21,3.3934132743,4.0,4.49454545454546
2018-03-22,3.38260869565217,3.98,4.48578947368421
2018-03-23,3.25126016260163,4.10568222621185,4.47857142857143
2018-03-26,3.36804971084041,3.97,4.47
2018-03-27,3.33575987841945,3.94,4.462
2018-03-28,3.35099105229994,3.94769230769231,4.452
2018-03-29,3.33551020408163,3.954,4.468
2018-04-02,3.22864197530864,3.93,4.477
2018-04-03,,,4.47
2018-04-04,3.35666666666667,,4.45838709677419
2018-04-05,3.33780822776872,3.93565217391304,4.44611111111111
2018-04-06,3.31146597490348,,4.44444444444444
2018-04-09,3.29859649122807,3.97857142857143,4.44
2018-04-10,3.29738172728646,3.97,4.42230769230769
2018-04-11,3.26509644873595,3.87235294117647,4.3983870967742
2018-04-12,3.25305992081978,,4.37241379310345
2018-04-13,3.27294392572664,3.8919829424307,4.38769230769231
2018-04-16,3.28512820512821,,4.373
2018-04-17,3.17299760191847,3.83,4.37315789473684
2018-04-18,3.28129842615012,3.835,4.36368421052631
2018-04-19,3.26326730520851,,4.356
2018-04-20,3.27229089112173,3.85,4.36857142857143
2018-04-23,3.27921348314607,3.85,4.38454545454545
2018-04-24,3.28521337158993,3.87,4.41347826086957
2018-04-25,3.3159315765141,3.92333333333333,4.46411764705882
2018-04-26,3.20913238629148,3.93290909090909,4.45857142857143
2018-04-27,3.29984251968504,,4.45444444444444
2018-04-30,3.28766932270916,3.89,4.44923076923077
2018-05-02,3.29818181818182,,4.45022727272727
2018-05-03,3.16172473867596,,4.45102564102564
2018-05-04,3.27429386590585,3.87692307692308,4.42541284403671
2018-05-07,3.30997063142438,,4.43105263157895
2018-05-08,3.34037335213806,3.92,4.45263157894737
2018-05-09,3.38044732441472,3.9625,4.45720588235294
2018-05-10,3.38077193520364,3.945,4.4676
2018-05-11,3.33834918838314,3.95132075471698,4.44307692307692
2018-05-14,3.36292537313433,4.00125,4.44935483870967
2018-05-15,3.34871428571429,4.02333333333333,4.48304347826087
2018-05-16,3.3821568627451,,4.49006644518273
2018-05-17,3.39641509433962,,4.52352941176471
2018-05-18,3.42882875335121,,4.57377049180328
2018-05-22,3.43506858143839,4.14,4.5776010781671
2018-05-23,3.4362294854927,4.06,4.55882352941175
2018-05-24,3.40627621865955,4.06,4.54710280373833
2018-05-25,3.38,4.04,4.54028169014085
2018-05-28,3.39,4.00833333333333,4.55
2018-05-29,3.37381042822592,4.00111111111111,4.54735849056604
2018-05-30,3.37411928174434,4.00166666666667,4.56
2018-05-31,3.43666666666667,4.06,4.5690243902439
2018-06-01,3.46125,4.09333333333333,4.56916666666666
2018-06-04,3.42933085501859,,4.56857142857143
2018-06-05,3.44080145643258,4.11326446280992,4.57277777777778
2018-06-06,3.40029978222404,,4.55375
2018-06-07,3.41005747126437,4.03814814814815,4.54025641025641
2018-06-08,3.43544879375591,4.01,4.55041666666667
2018-06-11,3.42139274334464,4.0125,4.55461538461539
2018-06-12,3.36510985162071,4.08,4.57
2018-06-13,3.45487421383648,4.1,4.582
2018-06-14,3.41374875207987,4.085,4.58285714285714
2018-06-15,3.33166666666667,4.1,4.58957894736841
2018-06-18,,,4.59909090909091
2018-06-19,3.42664335664336,4.11,4.59966666666666
2018-06-20,3.38666666666667,,4.6
2018-06-21,3.39683348498635,4.08,4.59
2018-06-22,3.40752808988764,4.1,4.5902380952381
2018-06-25,3.33,,4.57790697674419
2018-06-26,3.418,4.08,4.575
2018-06-27,3.37381153912593,4.12458333333333,4.57
2018-06-28,,,4.58428571428571
2018-06-29,,,4.58666666666667
2018-07-03,3.34,4.10737588652482,4.585
2018-07-04,3.34681415929204,4.10964589235128,4.59008849557521
2018-07-05,3.415,4.11111111111111,4.58285714285714
2018-07-06,3.39571428571429,4.09403513441576,4.57285714285714
2018-07-09,3.39129172714078,4.10228873239437,4.5837037037037
2018-07-10,3.39018181818182,4.12,4.59
2018-07-11,3.39402777777778,4.115,4.59714233576643
2018-07-12,3.38425454545455,,
2018-07-13,3.36964285714286,4.12248142644874,
2018-07-17,3.41,4.1197951893308,4.55481481481482
2018-07-18,3.36011904761905,4.10666666666667,4.55
2018-07-19,3.35349281633193,4.10777777777778,4.55892857142857
2018-07-20,3.38586647727273,4.12851416171768,4.55894736842105
2018-07-23,3.35307692307692,4.11,4.55833333333333
2018-07-24,3.37546184738956,4.12119402985075,4.54941176470588
2018-07-25,3.35444444444444,4.18191588785047,4.56
2018-07-26,3.3725,4.12957446808511,4.55321428571428
2018-07-27,3.35,4.13897959183673,4.55
2018-07-30,3.32705882352941,4.13711816578483,4.52929824561404
2018-07-31,3.34037135278515,4.13798898071625,4.54290322580645
2018-08-01,,4.14170399648661,4.5481308411215
2018-08-02,3.35444444444444,,4.53409090909091
2018-08-03,3.422,4.1306836461126,4.52914893617021
2018-08-06,3.42,4.13978695073236,4.51973673385438
2018-08-07,3.40799020525298,4.139765625,4.51478260869566
2018-08-08,3.43996764408493,4.13,4.51225
2018-08-09,3.43671321793863,4.11123179850453,4.49717948717949
2018-08-10,,4.09315764909824,4.48940476190477
2018-08-13,3.40425925925926,4.05034482758621,4.48333333333333
2018-08-14,3.40740157480315,4.05142191142191,4.48166666666667
2018-08-16,3.39901734104046,4.032,4.4776
2018-08-17,3.43,4.0795652173913,4.47272727272727
2018-08-20,,4.01,4.45556962025316
2018-08-21,3.45610979087452,4.01308263505688,4.46
2018-08-22,3.47408306709265,4.0,4.45
2018-08-23,3.44222222222222,3.9925641025641,4.43035714285714
2018-08-24,3.44538461538462,3.98095744680851,4.43666666666667
2018-08-27,3.41347107438017,3.98381818181818,4.42125
2018-08-28,3.43502164502164,4.05673056443025,4.42241379310345
2018-08-29,3.45333333333333,4.08526778389781,4.45352941176471
2018-08-30,3.43952879581152,4.09,4.46666666666667
2018-08-31,3.44261038961039,4.07069406392694,4.45875
2018-09-03,3.44,4.04714285714286,4.44411764705882
2018-09-04,3.46676952197482,4.03166666666667,4.43133333333333
2018-09-05,3.514,4.08061193295061,4.46586206896551
2018-09-06,3.55482796717172,4.09744927536232,4.49448275862069
2018-09-07,3.62149804716839,4.10026666666667,4.5
2018-09-10,3.68507434944238,4.25,4.5
2018-09-11,3.756,4.10083333333333,4.5
2018-09-12,3.58362682912942,4.10111111111111,4.5
2018-09-13,3.66151741293532,4.1,
2018-09-14,3.77770833333333,4.1,4.49
2018-09-20,,4.10329254116793,4.492
2018-09-21,3.77,4.09217857142857,4.48692307692308
2018-09-24,3.74057851239669,4.11,4.50636363636364
