id,fecha_utc,latitud,longitud,profundidad_km,magnitud,tipo_magnitud,lugar
us7000mxth,2024-07-01 02:48:10.899,-17.5064,-66.4121,10.0,4.3,mb,"8 km SW of Sipe Sipe, Bolivia"
us6000n9k6,2024-07-01 10:03:10.293,-21.084,-67.7788,173.142,4.4,mb,"51 km ENE of Ollagüe, Chile"
us6000n9ke,2024-07-01 11:37:42.559,-23.3988,-68.1759,119.314,4.4,mb,"54 km S of San Pedro de Atacama, Chile"
us6000n9kn,2024-07-01 13:04:09.351,-32.6248,-69.2703,8.339,4.4,mb,"50 km NW of Mendoza, Argentina"
us6000n9r3,2024-07-02 01:42:31.559,-21.2315,-68.7696,113.585,4.1,mb,"53 km W of Ollagüe, Chile"
us6000n9tq,2024-07-02 15:03:29.523,-21.5986,-68.6079,146.399,4.2,mb,"55 km SW of Ollagüe, Chile"
us6000n9u0,2024-07-02 16:17:46.749,-24.284,-67.2224,235.212,4.0,mb,"92 km W of San Antonio de los Cobres, Argentina"
us6000n9x5,2024-07-02 22:42:45.168,-31.7381,-71.8116,39.419,4.2,mwr,"61 km W of Illapel, Chile"
us6000n9z0,2024-07-03 04:36:08.431,-20.9374,-68.9127,99.332,4.1,mb,"75 km WNW of Ollagüe, Chile"
us6000n9zs,2024-07-03 07:53:48.284,-20.8866,-69.0314,100.684,4.1,mb,"89 km WNW of Ollagüe, Chile"
usd0011dnn,2024-07-03 18:20:35.295,-22.9612,-68.6403,99.415,5.3,mww,"45 km W of San Pedro de Atacama, Chile"
us7000mwya,2024-07-03 22:39:59.667,-34.1388,-72.2364,17.756,4.0,mwr,"83 km SW of San Antonio, Chile"
us7000mx4p,2024-07-04 20:53:21.276,-31.6847,-70.541,117.609,4.1,mb,"41 km ENE of Salamanca, Chile"
us7000mx5a,2024-07-04 22:36:14.971,-23.1912,-69.8027,81.995,4.0,mb,"66 km E of Mejillones, Chile"
us7000mxbn,2024-07-05 18:46:25.661,-23.1636,-66.5653,194.686,4.9,mww,"90 km W of El Aguilar, Argentina"
us7000mxbr,2024-07-05 18:53:05.141,-28.7957,-69.3745,109.61,4.8,mww,"114 km W of Vinchina, Argentina"
us7000mxc3,2024-07-05 21:06:43.319,-22.5573,-68.7025,115.311,4.2,mb,"25 km ESE of Calama, Chile"
us7000mxd4,2024-07-06 02:46:25.261,-18.051,-69.7409,132.412,4.4,mb,"38 km SE of Palca, Peru"
us7000mxdp,2024-07-06 06:22:54.046,-21.0583,-68.6878,134.516,4.1,mb,"48 km WNW of Ollagüe, Chile"
us7000mxe7,2024-07-06 08:38:37.205,-41.9072,-73.5574,43.937,4.3,mb,"21 km E of Ancud, Chile"
us7000mxg5,2024-07-06 15:45:22.800,-21.1422,-68.5229,130.979,4.4,mb,"29 km WNW of Ollagüe, Chile"
us7000mxh8,2024-07-06 21:31:11.522,-23.5152,-66.5526,198.353,4.3,mb,"81 km NNW of San Antonio de los Cobres, Argentina"
us7000mxja,2024-07-07 04:26:18.501,-33.3594,-71.7322,32.387,4.2,mb,"24 km NNW of Cartagena, Chile"
us7000mxjb,2024-07-07 04:29:27.231,-33.3394,-71.7327,32.102,4.4,mb,"26 km NNW of Cartagena, Chile"
us7000mxlt,2024-07-07 14:28:06.780,-27.8076,-71.3011,18.44,4.5,mb,"100 km NNW of Vallenar, Chile"
us7000mxq4,2024-07-08 03:39:59.566,-21.8911,-68.7369,127.012,4.3,mb,"65 km NNE of Calama, Chile"
us7000mxs4,2024-07-08 13:18:19.560,-23.8082,-66.5383,211.054,4.5,mb,"50 km NNW of San Antonio de los Cobres, Argentina"
us7000mxy6,2024-07-09 03:02:29.934,-30.8913,-70.8127,90.361,4.3,mb,"25 km SSE of Monte Patria, Chile"
us7000my88,2024-07-10 06:21:51.611,-18.8499,-69.8157,133.634,4.1,mb,"51 km NE of Cuya, Chile"
us7000my8z,2024-07-10 10:09:46.456,-18.6392,-69.0673,137.285,4.1,mb,"83 km NNE of Camiña, Chile"
us7000mya4,2024-07-10 15:39:35.624,-22.8047,-66.2135,255.842,4.5,mb,"53 km W of Abra Pampa, Argentina"
us7000myev,2024-07-10 22:42:48.227,-21.9287,-68.6317,138.123,4.0,mb,"65 km NNE of Calama, Chile"
us7000myf2,2024-07-11 00:21:47.330,-23.7515,-66.781,207.181,4.4,mb,"69 km NW of San Antonio de los Cobres, Argentina"
us7000myif,2024-07-11 05:59:33.893,-32.2791,-71.8487,21.362,4.3,mwr,"61 km WNW of La Ligua, Chile"
us7000myru,2024-07-12 03:31:43.716,-24.1702,-67.0065,188.712,4.2,mb,"70 km W of San Antonio de los Cobres, Argentina"
us7000mys7,2024-07-12 05:08:44.960,-42.9965,-74.3136,22.634,4.1,mwr,"58 km WNW of Quellón, Chile"
us7000mysi,2024-07-12 06:39:46.264,-32.7946,-68.7338,11.561,3.9,mb,"13 km NE of Mendoza, Argentina"
us7000myui,2024-07-12 10:49:19.992,-32.4145,-71.9047,34.749,3.9,mwr,"63 km W of La Ligua, Chile"
us7000myxn,2024-07-12 18:19:05.478,-17.375,-69.4062,176.0,5.6,mww,"67 km E of Tarata, Peru"
us7000mz0k,2024-07-13 04:38:15.306,-24.1525,-67.1003,211.271,4.5,mb,"79 km W of San Antonio de los Cobres, Argentina"
us7000mz0p,2024-07-13 05:18:31.284,-21.0284,-67.32,179.11,4.3,mb,"81 km SW of Uyuni, Bolivia"
us7000mz2x,2024-07-13 16:50:59.243,-24.2655,-67.2669,175.258,4.1,mb,"96 km W of San Antonio de los Cobres, Argentina"
us6000nf9w,2024-07-14 00:24:43.024,-17.2029,-70.7869,111.75,4.2,mb,"14 km E of San Antonio, Peru"
us7000mz4u,2024-07-14 01:13:23.335,-17.3631,-69.6403,176.858,4.4,mb,"43 km ENE of Tarata, Peru"
us7000mz5m,2024-07-14 05:02:45.940,-37.4963,-74.215,10.0,4.1,mb,"51 km WNW of Lebu, Chile"
us7000mz8u,2024-07-14 20:15:19.228,-21.2889,-68.3022,113.491,4.9,mww,"8 km SW of Ollagüe, Chile"
us7000mzbd,2024-07-15 11:07:09.432,-18.8581,-67.9155,206.154,4.5,mb,"88 km ENE of Colchane, Chile"
us7000mzeg,2024-07-15 17:14:18.725,-21.1545,-68.7323,117.202,4.2,mwr,"50 km W of Ollagüe, Chile"
us7000mzf1,2024-07-15 19:08:41.965,-21.2682,-68.3999,130.503,4.9,mb,"15 km WSW of Ollagüe, Chile"
us7000mzj8,2024-07-16 12:35:53.247,-20.8038,-70.1916,35.247,4.3,mb,"57 km S of La Tirana, Chile"
us7000mzk0,2024-07-16 14:38:49.045,-23.636,-66.9164,198.458,4.3,mb,"88 km NW of San Antonio de los Cobres, Argentina"
us7000mzuw,2024-07-17 17:21:10.675,-22.4599,-68.3158,138.126,4.4,mb,"51 km NNW of San Pedro de Atacama, Chile"
us7000mzxz,2024-07-18 03:44:31.805,-27.9608,-66.6677,195.581,4.4,mb,"53 km ESE of Londres, Argentina"
us7000n05d,2024-07-19 01:50:48.571,-23.0791,-67.8404,127.291,7.4,mww,"41 km ESE of San Pedro de Atacama, Chile"
us7000n05k,2024-07-19 02:15:52.296,-23.1775,-67.9065,131.199,5.0,mb,"42 km SE of San Pedro de Atacama, Chile"
us7000n05q,2024-07-19 02:17:39.489,-23.2754,-67.8086,147.674,4.6,mb,"56 km SE of San Pedro de Atacama, Chile"
us7000n066,2024-07-19 03:11:25.323,-23.3538,-67.865,141.986,4.7,mb,"59 km SE of San Pedro de Atacama, Chile"
us7000n06l,2024-07-19 03:55:58.458,-23.4032,-67.8034,144.811,4.1,mb,"68 km SE of San Pedro de Atacama, Chile"
us7000n074,2024-07-19 05:47:42.812,-23.297,-67.8929,143.95,4.4,mb,"53 km SE of San Pedro de Atacama, Chile"
us7000n07s,2024-07-19 08:20:39.699,-20.4744,-69.1658,102.046,4.2,mb,"53 km ESE of La Tirana, Chile"
us7000n083,2024-07-19 09:55:40.294,-32.0867,-71.8512,30.123,4.2,mwr,"71 km NW of La Ligua, Chile"
us7000n08q,2024-07-19 11:44:38.698,-23.2484,-67.7911,134.218,4.3,mb,"56 km SE of San Pedro de Atacama, Chile"
us7000n09y,2024-07-19 16:05:28.446,-20.0953,-67.9949,180.746,4.6,mb,"113 km SE of Colchane, Chile"
us7000n0ag,2024-07-19 17:58:25.872,-22.6514,-70.6309,16.573,3.9,mwr,"53 km NNW of Mejillones, Chile"
us7000n0cl,2024-07-19 18:53:53.074,-22.6777,-70.5864,19.227,4.2,mwr,"48 km NNW of Mejillones, Chile"
us7000n0fu,2024-07-20 07:02:35.524,-23.2194,-67.8016,133.317,4.6,mb,"53 km SE of San Pedro de Atacama, Chile"
us7000n0fx,2024-07-20 07:53:13.427,-24.0584,-66.7967,200.176,4.6,mb,"51 km WNW of San Antonio de los Cobres, Argentina"
us7000n0ja,2024-07-20 21:33:32.642,-33.3927,-71.8904,30.17,4.1,mb,"31 km NW of Cartagena, Chile"
us7000n0k9,2024-07-21 02:53:43.654,-17.9046,-69.9575,109.491,4.1,mb,"14 km S of Palca, Peru"
us7000n0qj,2024-07-21 23:26:56.523,-23.3321,-67.8065,141.345,4.2,mb,"61 km SE of San Pedro de Atacama, Chile"
us7000n0qu,2024-07-22 00:19:29.346,-24.4091,-66.9058,168.756,4.6,mwr,"63 km WSW of San Antonio de los Cobres, Argentina"
us7000n0su,2024-07-22 06:23:19.762,-18.422,-69.7551,134.36,4.1,mb,"57 km E of Arica, Chile"
us6000nej6,2024-07-22 17:36:45.340,-38.1636,-73.944,24.013,4.1,mwr,"62 km SW of Cañete, Chile"
us6000nf1u,2024-07-24 00:26:12.193,-23.2687,-67.894,142.879,4.1,mb,"50 km SE of San Pedro de Atacama, Chile"
us6000nf3x,2024-07-24 03:59:37.555,-20.817,-69.7462,95.55,4.1,mb,"54 km S of La Tirana, Chile"
us6000nfg9,2024-07-24 23:12:44.065,-22.0677,-68.6186,130.439,4.3,mb,"53 km NE of Calama, Chile"
us6000ng0s,2024-07-26 00:57:36.392,-19.7131,-69.4695,97.857,4.3,mb,"44 km S of Camiña, Chile"
us6000ng19,2024-07-26 02:16:35.409,-35.0708,-72.8192,19.282,4.1,mb,"47 km NW of Constitución, Chile"
usd0011its,2024-07-27 02:47:35.462,-33.3514,-68.9252,2.448,3.0,ml,"51 km S of Mendoza, Argentina"
us6000ngei,2024-07-27 21:48:14.401,-24.4019,-67.2919,183.818,4.3,mb,"100 km WSW of San Antonio de los Cobres, Argentina"
us6000ngf9,2024-07-28 00:48:36.461,-33.0221,-72.1936,22.932,4.2,mb,"52 km W of Valparaíso, Chile"
us6000ngks,2024-07-29 03:13:34.975,-24.3137,-67.199,174.207,4.3,mb,"90 km W of San Antonio de los Cobres, Argentina"
us6000ngma,2024-07-29 08:52:40.453,-24.3833,-67.3132,179.194,4.2,mb,"102 km W of San Antonio de los Cobres, Argentina"
us6000ngtw,2024-07-30 05:04:17.793,-21.2782,-68.9466,103.586,4.2,mb,"72 km W of Ollagüe, Chile"
us6000ngvy,2024-07-30 13:07:12.167,-23.5319,-66.7989,198.935,4.2,mb,"90 km NNW of San Antonio de los Cobres, Argentina"
us6000nh35,2024-07-31 11:01:54.262,-23.4813,-67.7293,163.747,4.4,mb,"79 km SE of San Pedro de Atacama, Chile"
us6000nhaa,2024-08-01 04:32:26.906,-24.2648,-69.6932,81.74,4.1,mb,"98 km SE of Antofagasta, Chile"
us6000nheg,2024-08-01 17:41:54.593,-29.7151,-71.8771,37.73,4.2,mb,"58 km WNW of Coquimbo, Chile"
us6000nhin,2024-08-02 08:06:22.821,-35.2386,-71.101,105.305,4.2,mb,"21 km SE of Molina, Chile"
us6000nhip,2024-08-02 08:07:43.263,-18.7664,-67.0358,258.76,4.2,mb,"31 km WNW of Challapata, Bolivia"
us6000nhnq,2024-08-02 19:18:34.042,-29.6455,-69.0787,10.0,4.2,mb,"73 km NNW of San José de Jáchal, Argentina"
us6000ni02,2024-08-04 03:15:48.631,-22.0665,-67.0663,177.549,4.8,mww,"149 km NE of San Pedro de Atacama, Chile"
us6000ni1a,2024-08-04 10:32:07.967,-22.0459,-66.0436,263.32,4.0,mb,"46 km W of Villazón, Bolivia"
us6000ni2a,2024-08-04 15:48:06.374,-22.0832,-68.5139,121.171,4.6,mb,"59 km NE of Calama, Chile"
us6000ni3e,2024-08-04 22:12:21.057,-22.3105,-67.3926,179.239,4.1,mb,"106 km NE of San Pedro de Atacama, Chile"
us6000ni3y,2024-08-05 00:04:06.877,-25.6792,-70.6858,44.466,4.1,mwr,"36 km SW of Taltal, Chile"
us6000ni9u,2024-08-05 23:25:40.986,-17.4462,-69.272,170.262,4.3,mb,"79 km E of Estique, Peru"
us6000ni9y,2024-08-05 23:31:08.407,-19.4858,-69.4555,96.367,4.0,mb,"19 km S of Camiña, Chile"
us6000niac,2024-08-06 01:37:59.982,-31.9357,-67.7703,128.397,4.0,mb,"57 km ESE of Caucete, Argentina"
us6000nial,2024-08-06 03:18:12.935,-17.4799,-69.1985,165.31,4.3,mb,"87 km ENE of Palca, Peru"
us6000nih5,2024-08-07 04:15:44.335,-26.9323,-71.0643,19.618,4.6,mwr,"87 km WNW of Copiapó, Chile"
us6000ninh,2024-08-07 16:41:17.084,-29.6845,-71.3763,44.734,4.4,mb,"27 km NNW of La Serena, Chile"
us6000nirz,2024-08-08 01:31:52.161,-21.2007,-66.7842,199.963,5.1,mww,"65 km WSW of Atocha, Bolivia"
us6000nis1,2024-08-08 01:39:19.665,-26.9659,-70.9927,21.899,4.1,mwr,"79 km NW of Copiapó, Chile"
us6000nit2,2024-08-08 05:34:04.703,-20.6196,-69.5465,55.687,3.8,ml,"33 km SSE of La Tirana, Chile"
us6000nitm,2024-08-08 08:24:53.229,-20.8196,-70.5018,59.338,3.9,ml,"71 km SSW of La Tirana, Chile"
us6000nj8l,2024-08-09 23:23:54.847,-22.9725,-68.7719,117.017,4.1,mb,"58 km W of San Pedro de Atacama, Chile"
us6000njbr,2024-08-10 09:46:40.327,-35.9224,-71.9695,77.262,4.2,mb,"26 km W of Longaví, Chile"
us6000njbs,2024-08-10 09:50:14.011,-24.4184,-66.9528,167.699,4.2,mb,"68 km WSW of San Antonio de los Cobres, Argentina"
us6000njgy,2024-08-11 10:43:19.168,-38.1726,-75.4578,16.746,3.5,mb,"170 km WSW of Lebu, Chile"
us6000njhw,2024-08-11 16:21:17.289,-30.7557,-71.5222,64.645,4.8,mwr,"35 km WSW of Ovalle, Chile"
us6000njjd,2024-08-12 00:36:25.206,-17.5127,-69.4903,164.634,4.0,mb,"56 km E of Estique, Peru"
us6000njlj,2024-08-12 14:33:59.427,-27.8739,-66.7284,157.064,4.7,mb,"43 km ESE of Londres, Argentina"
us6000nju3,2024-08-13 12:39:03.888,-21.5451,-68.7193,124.988,4.5,mb,"59 km SW of Ollagüe, Chile"
us6000njy7,2024-08-14 00:13:04.305,-31.2589,-68.2831,115.414,4.4,mb,"28 km NE of San Martín, Argentina"
us6000nk1f,2024-08-14 08:45:24.633,-36.8718,-73.8521,10.0,4.3,mb,"63 km NW of Arauco, Chile"
us6000nk1j,2024-08-14 09:07:48.714,-30.6759,-71.3914,47.365,4.1,mb,"20 km WSW of Ovalle, Chile"
us6000nk2g,2024-08-14 11:51:10.381,-25.9687,-70.3251,81.795,4.0,mb,"54 km NNW of Diego de Almagro, Chile"
us6000nk2p,2024-08-14 12:48:42.203,-18.3659,-69.2678,127.7,4.2,mb,"98 km SE of Palca, Peru"
us7000n72w,2024-08-15 01:13:36.160,-31.7113,-69.4863,111.129,4.5,mb,"42 km S of Calingasta, Argentina"
us7000n73t,2024-08-15 05:18:40.236,-25.6357,-68.8123,107.341,4.2,mb,"148 km WNW of Antofagasta de la Sierra, Argentina"
us7000n7bt,2024-08-16 02:13:10.772,-21.2691,-68.4401,129.148,4.2,mb,"19 km WSW of Ollagüe, Chile"
us7000n7ci,2024-08-16 03:40:36.761,-20.339,-68.781,115.367,4.2,mb,"91 km E of La Tirana, Chile"
us7000n7j8,2024-08-17 00:02:33.380,-23.1876,-67.8677,131.029,4.1,mb,"45 km SE of San Pedro de Atacama, Chile"
us7000n7ls,2024-08-17 11:36:27.005,-18.556,-70.8784,41.571,4.4,mb,"61 km W of Arica, Chile"
us7000n7q4,2024-08-18 01:44:38.313,-18.8865,-69.617,97.824,4.4,mwr,"51 km NNW of Camiña, Chile"
us7000n7r5,2024-08-18 06:48:41.763,-22.7667,-66.0801,248.122,4.3,mb,"39 km W of Abra Pampa, Argentina"
us7000n7sy,2024-08-18 14:07:18.816,-25.6364,-71.1068,9.821,3.9,mwr,"67 km WSW of Taltal, Chile"
us7000n7us,2024-08-18 23:32:00.342,-37.0845,-73.8602,11.885,5.2,mww,"51 km WNW of Arauco, Chile"
us7000n86e,2024-08-20 11:26:00.966,-24.0039,-67.0699,199.005,4.3,mb,"79 km WNW of San Antonio de los Cobres, Argentina"
us7000n8i3,2024-08-21 17:00:32.113,-21.4017,-66.7675,205.386,4.4,mb,"76 km SW of Atocha, Bolivia"
us7000n8vw,2024-08-23 00:35:12.328,-20.2479,-69.0767,95.818,4.4,mb,"61 km E of La Tirana, Chile"
us7000n8w6,2024-08-23 01:54:51.567,-31.4471,-71.0247,98.265,4.4,mb,"24 km NNE of Illapel, Chile"
us7000n8xm,2024-08-23 06:16:04.395,-21.8453,-67.2032,194.608,4.4,mb,"128 km ESE of Ollagüe, Chile"
us7000n92l,2024-08-23 19:16:53.689,-18.0412,-69.4451,145.438,4.2,mb,"62 km ESE of Palca, Peru"
us7000n97e,2024-08-24 15:11:28.361,-24.3466,-67.0789,142.962,4.1,mb,"78 km W of San Antonio de los Cobres, Argentina"
us7000n98p,2024-08-25 00:22:30.044,-22.9712,-69.7759,74.369,4.4,mb,"70 km ENE of Mejillones, Chile"
us7000n9b2,2024-08-25 12:21:34.508,-23.6401,-66.953,213.864,4.1,mb,"90 km NW of San Antonio de los Cobres, Argentina"
us7000n9cm,2024-08-25 17:47:43.361,-23.5918,-67.0724,213.274,4.4,mb,"103 km NW of San Antonio de los Cobres, Argentina"
us7000n9fz,2024-08-26 06:21:09.254,-32.2362,-71.5136,71.372,4.5,mwr,"35 km NW of La Ligua, Chile"
us6000nmw5,2024-08-26 16:21:49.528,-44.8712,-73.7141,58.483,5.0,mww,"81 km W of Puerto Cisnes, Chile"
us6000nn0l,2024-08-27 04:58:05.091,-33.437,-70.4518,102.462,3.9,mb,"12 km ENE of Villa Presidente Frei, Chile"
us6000nn0r,2024-08-27 05:22:16.043,-20.8633,-66.2975,267.552,4.2,mb,"11 km NW of Atocha, Bolivia"
us6000nn0u,2024-08-27 06:02:29.693,-22.4631,-69.1272,88.65,4.6,mwr,"20 km W of Calama, Chile"
us6000nn1e,2024-08-27 09:33:25.601,-24.0768,-67.0098,199.857,4.4,mb,"71 km WNW of San Antonio de los Cobres, Argentina"
us6000nn2m,2024-08-27 15:51:01.119,-20.8674,-69.1868,112.895,4.4,mb,"76 km SE of La Tirana, Chile"
us6000nn5l,2024-08-28 02:44:16.774,-28.5811,-69.595,96.201,4.8,mwr,"113 km E of Vallenar, Chile"
us6000nn8c,2024-08-28 16:13:54.515,-36.1593,-73.8002,21.212,4.6,mwr,"87 km NW of Talcahuano, Chile"
us6000nnlq,2024-08-30 03:19:14.654,-35.9692,-72.0184,58.77,4.3,mb,"25 km NW of Parral, Chile"
us6000nnsk,2024-08-30 23:20:25.308,-30.0602,-71.5826,35.228,4.2,mwr,"26 km WSW of Coquimbo, Chile"
us6000nntr,2024-08-31 04:26:33.186,-27.118,-70.9496,31.955,4.2,mb,"67 km WNW of Copiapó, Chile"
us6000nnvk,2024-08-31 13:04:47.984,-29.863,-71.6748,27.278,5.0,mwr,"33 km WNW of Coquimbo, Chile"
us6000nnwx,2024-08-31 18:54:56.452,-29.8177,-71.6393,31.995,4.1,mb,"32 km WNW of Coquimbo, Chile"
us6000nnyz,2024-09-01 02:09:12.674,-20.5097,-69.2982,98.002,4.2,mb,"42 km ESE of La Tirana, Chile"
us6000np5x,2024-09-02 01:03:22.800,-31.8509,-71.5552,35.0,3.9,mb,"43 km WSW of Illapel, Chile"
us6000np71,2024-09-02 05:53:22.735,-22.1941,-68.6992,122.125,4.1,mb,"37 km NE of Calama, Chile"
us6000np8n,2024-09-02 10:24:56.771,-23.0356,-66.6186,223.558,4.5,mb,"98 km WNW of El Aguilar, Argentina"
us6000npl0,2024-09-04 01:37:17.432,-18.6894,-70.8208,31.705,4.0,mwr,"60 km WSW of Arica, Chile"
us6000nplz,2024-09-04 08:30:00.426,-22.3126,-67.5347,189.004,4.3,mb,"95 km NE of San Pedro de Atacama, Chile"
us6000npq5,2024-09-04 18:11:25.081,-21.0613,-68.9962,109.759,4.1,mb,"79 km WNW of Ollagüe, Chile"
us6000nptb,2024-09-05 07:23:18.373,-32.026,-71.9451,22.168,4.0,mwr,"82 km NW of La Ligua, Chile"
us6000npu5,2024-09-05 10:38:27.509,-19.1241,-67.3092,239.0,5.7,mww,"61 km WSW of Challapata, Bolivia"
us6000npuc,2024-09-05 11:44:29.827,-31.4282,-69.4398,104.965,4.5,mb,"10 km S of Calingasta, Argentina"
us6000nq08,2024-09-06 06:30:58.256,-21.2631,-68.7647,119.887,4.4,mb,"53 km W of Ollagüe, Chile"
us6000nq0d,2024-09-06 07:41:42.151,-24.1723,-66.9685,185.062,4.5,mb,"66 km W of San Antonio de los Cobres, Argentina"
us6000nq0x,2024-09-06 10:09:37.956,-31.8417,-72.2121,8.798,4.3,mb,"101 km WSW of Illapel, Chile"
us6000nq0y,2024-09-06 10:12:58.767,-28.6734,-69.6082,123.0,5.7,mww,"113 km E of Vallenar, Chile"
us6000nq8t,2024-09-07 04:13:46.436,-19.8858,-69.2785,99.214,4.5,mb,"53 km ENE of Huara, Chile"
us6000nqa2,2024-09-07 09:51:39.415,-23.9128,-66.6173,189.952,4.6,mb,"45 km NW of San Antonio de los Cobres, Argentina"
us6000nqfe,2024-09-08 06:23:46.494,-20.9535,-68.9848,112.43,4.9,mww,"81 km WNW of Ollagüe, Chile"
us6000nqfn,2024-09-08 07:40:46.485,-27.8217,-67.387,116.572,4.8,mb,"27 km WSW of Londres, Argentina"
us6000nqgi,2024-09-08 12:04:10.146,-20.3509,-69.3731,112.279,4.4,mb,"29 km E of La Tirana, Chile"
us6000nqh2,2024-09-08 14:39:58.893,-43.0796,-74.2177,35.0,4.2,mb,"49 km W of Quellón, Chile"
us6000nqhc,2024-09-08 15:46:04.370,-35.1913,-74.0854,15.601,4.5,mb,"153 km W of Constitución, Chile"
us6000nqi4,2024-09-08 19:24:06.101,-34.1146,-70.4907,108.268,4.3,mb,"16 km ENE of Machalí, Chile"
us6000nqlz,2024-09-09 10:58:39.334,-22.5335,-70.5595,10.885,4.1,mb,"61 km SW of Tocopilla, Chile"
us6000nqnm,2024-09-09 15:14:24.981,-22.351,-67.3812,160.987,4.2,mb,"104 km NE of San Pedro de Atacama, Chile"
us6000nqnz,2024-09-09 16:02:33.731,-21.2806,-68.7867,109.195,4.1,mb,"55 km W of Ollagüe, Chile"
us6000nqqj,2024-09-09 17:24:10.732,-31.7451,-72.1845,19.867,4.1,mwr,"97 km W of Illapel, Chile"
usa000p76t,2024-09-10 13:23:35.066,-21.4895,-66.9383,234.095,4.4,mb,"96 km SW of Atocha, Bolivia"
us7000ncyt,2024-09-10 22:51:09.102,-33.3227,-71.0783,71.151,4.3,mb,"19 km WSW of Lampa, Chile"
us7000nczl,2024-09-11 00:19:58.508,-18.1367,-69.4764,117.886,4.8,mb,"65 km SE of Palca, Peru"
us7000nd04,2024-09-11 02:13:29.138,-24.2339,-66.8447,216.988,4.0,mb,"53 km W of San Antonio de los Cobres, Argentina"
us7000nd32,2024-09-11 14:40:51.664,-28.9648,-69.5177,110.393,4.7,mb,"128 km ESE of Vallenar, Chile"
us7000nd80,2024-09-12 05:40:20.359,-21.6015,-68.4689,124.605,4.0,mb,"47 km SSW of Ollagüe, Chile"
us7000ndee,2024-09-12 23:51:25.880,-22.5418,-68.5215,108.039,4.7,mb,"42 km ESE of Calama, Chile"
us7000ndf6,2024-09-13 02:03:01.728,-24.0798,-67.0657,185.064,4.4,mb,"77 km WNW of San Antonio de los Cobres, Argentina"
us7000ndfn,2024-09-13 04:05:57.004,-24.009,-66.8731,200.226,4.3,mb,"60 km WNW of San Antonio de los Cobres, Argentina"
us7000ndrp,2024-09-14 08:02:35.949,-32.3522,-71.6408,59.185,4.3,mb,"40 km WNW of La Ligua, Chile"
us7000ndvy,2024-09-15 02:54:59.119,-27.4235,-67.2292,138.724,4.8,mww,"25 km NW of La Puerta de San José, Argentina"
us7000ne1v,2024-09-15 13:17:31.450,-17.5086,-69.5609,152.807,4.3,mb,"48 km E of Estique, Peru"
us7000ne6v,2024-09-16 05:41:36.440,-21.9457,-68.7321,136.363,4.1,mb,"59 km NNE of Calama, Chile"
us7000ne75,2024-09-16 06:47:14.070,-24.1148,-66.8143,180.615,4.2,mb,"51 km WNW of San Antonio de los Cobres, Argentina"
us7000necd,2024-09-16 22:57:12.259,-21.193,-68.5843,140.366,4.3,mb,"34 km W of Ollagüe, Chile"
us7000necn,2024-09-16 23:41:58.216,-18.8642,-69.5073,110.906,4.3,mb,"50 km N of Camiña, Chile"
us7000nee2,2024-09-17 03:06:25.580,-26.4063,-68.002,9.888,4.3,mb,"70 km WSW of Antofagasta de la Sierra, Argentina"
us7000neem,2024-09-17 04:25:25.072,-22.4019,-70.6083,18.266,3.8,mwr,"54 km SW of Tocopilla, Chile"
us6000nsvp,2024-09-18 13:53:06.985,-21.5591,-68.4179,150.274,4.1,mb,"40 km SSW of Ollagüe, Chile"
us6000nt07,2024-09-19 06:50:44.512,-30.7247,-71.4777,42.956,4.4,mb,"30 km WSW of Ovalle, Chile"
us6000nt79,2024-09-20 02:10:17.197,-21.2939,-68.8194,96.774,4.4,mwr,"59 km W of Ollagüe, Chile"
us6000nt8w,2024-09-20 09:55:26.407,-20.7855,-71.491,10.0,4.3,mb,"152 km WSW of La Tirana, Chile"
us6000ntch,2024-09-20 18:21:56.076,-36.3469,-74.8246,10.0,4.1,mb,"158 km WNW of Talcahuano, Chile"
us6000nteb,2024-09-20 23:11:44.396,-31.2886,-68.6748,106.933,4.5,mb,"21 km NW of Albardón, Argentina"
us6000ntjh,2024-09-21 21:24:28.737,-31.8909,-66.887,141.0,6.0,mww,"95 km NNW of Villa General Roca, Argentina"
us6000ntkt,2024-09-22 01:32:23.849,-31.9018,-66.9285,151.731,4.1,mb,"95 km NNW of Villa General Roca, Argentina"
us6000ntkx,2024-09-22 01:53:59.639,-24.14,-67.0946,169.672,4.4,mb,"79 km W of San Antonio de los Cobres, Argentina"
us6000ntlf,2024-09-22 02:47:27.974,-27.2678,-72.0701,10.0,4.0,mb,"172 km W of Copiapó, Chile"
us6000ntlu,2024-09-22 03:37:04.984,-27.3166,-72.0754,10.0,4.4,mb,"172 km W of Copiapó, Chile"
us6000ntnn,2024-09-22 10:57:36.722,-31.8874,-67.0955,119.95,4.5,mb,"105 km NW of Villa General Roca, Argentina"
us6000ntqb,2024-09-22 18:46:38.370,-32.0313,-71.5626,53.976,5.1,mww,"56 km NNW of La Ligua, Chile"
us6000ntqk,2024-09-22 19:42:33.583,-19.5079,-66.678,257.208,4.9,mww,"67 km S of Challapata, Bolivia"
us6000ntsj,2024-09-23 02:36:39.125,-29.7019,-71.1952,61.0,5.4,mww,"23 km NNE of La Serena, Chile"
us6000nttu,2024-09-23 09:38:53.390,-21.0778,-68.4162,151.029,4.2,mb,"23 km NW of Ollagüe, Chile"
us6000nu0b,2024-09-24 02:48:48.868,-31.9801,-66.9581,150.159,4.2,mb,"89 km NNW of Villa General Roca, Argentina"
