id,fecha_utc,latitud,longitud,profundidad_km,magnitud,tipo_magnitud,lugar
us7000jmpt,2023-03-25 16:27:07.571,-17.7866,-74.4844,10.0,4.4,mb,"197 km SSW of Atico, Peru"
us7000jmrf,2023-03-26 00:02:43.587,-21.0053,-68.6054,105.216,5.4,mww,"161 km N of Calama, Chile"
us7000jmrn,2023-03-26 00:39:52.373,-22.4192,-66.1989,262.48,4.6,mb,"Jujuy, Argentina"
us7000jmuh,2023-03-26 11:39:01.246,-25.6937,-69.1858,8.427,5.1,mww,"114 km NE of Diego de Almagro, Chile"
us7000jmw0,2023-03-26 17:26:41.413,-36.4913,-72.7481,45.215,4.7,mwr,"23 km NE of Tomé, Chile"
us7000jmyk,2023-03-27 04:22:18.077,-24.3151,-67.2482,177.127,4.2,mb,Chile-Argentina border region
us7000jn12,2023-03-27 15:55:18.764,-26.6924,-71.4807,13.287,4.4,mb,"136 km WNW of Copiapó, Chile"
us6000k0xf,2023-03-30 17:33:08.544,-35.6663,-73.4965,26.0,6.3,mww,"105 km WSW of Constitución, Chile"
us6000k0xp,2023-03-30 18:26:36.661,-35.8611,-73.4676,25.526,4.3,mb,"95 km WNW of Quirihue, Chile"
us6000k0ye,2023-03-30 19:55:02.918,-35.7016,-73.5558,10.0,4.2,mb,"111 km WSW of Constitución, Chile"
us6000k0zq,2023-03-30 22:03:23.564,-35.7216,-73.5253,10.0,4.4,mwr,"108 km NW of Quirihue, Chile"
us6000k138,2023-03-31 10:46:21.534,-24.7851,-70.0594,49.383,5.2,mww,"81 km NNE of Taltal, Chile"
us6000k15n,2023-03-31 14:07:15.734,-22.7033,-66.3254,253.408,4.2,mb,"64 km W of Abra Pampa, Argentina"
us6000k19h,2023-04-01 00:47:43.238,-20.8783,-70.4879,32.217,4.2,mb,"75 km SSW of La Tirana, Chile"
us6000k1f8,2023-04-02 01:37:46.881,-31.5822,-69.4116,118.027,4.6,mb,"27 km S of Calingasta, Argentina"
us6000k1hi,2023-04-02 13:17:49.659,-24.3926,-67.1175,171.668,4.5,mb,"83 km WSW of San Antonio de los Cobres, Argentina"
us6000k1ty,2023-04-03 21:46:42.589,-21.3813,-66.7051,217.616,5.1,mww,"70 km SW of Atocha, Bolivia"
us6000k1v7,2023-04-04 03:48:01.950,-28.633,-71.251,35.0,4.4,mb,"Near the coast of Atacama, Chile"
us6000k21a,2023-04-04 04:59:21.968,-35.8893,-73.961,35.773,4.2,mb,"Off the coast of Maule, Chile"
us6000k1zt,2023-04-04 19:08:46.919,-27.4327,-70.9617,53.0,5.9,mww,"62 km W of Copiapó, Chile"
us6000k1zu,2023-04-04 19:26:59.965,-27.3615,-71.0494,52.645,4.6,mb,"Near the coast of Atacama, Chile"
us6000k25y,2023-04-05 14:58:41.266,-37.8493,-73.7325,16.684,4.3,mwr,"Near the coast of Bio-Bio, Chile"
us6000k28d,2023-04-05 21:04:20.147,-32.1161,-71.6255,37.626,4.0,mwr,"52 km NW of La Ligua, Chile"
us6000k297,2023-04-05 23:24:43.321,-35.8336,-73.5659,10.0,4.2,mb,"102 km NNW of Tomé, Chile"
us6000k2ad,2023-04-06 03:28:10.381,-24.3354,-67.1564,177.267,4.2,mwr,"86 km W of San Antonio de los Cobres, Argentina"
us6000k2gx,2023-04-06 15:45:38.819,-27.4374,-71.1856,45.582,4.2,mb,"84 km W of Copiapó, Chile"
us6000k2ly,2023-04-07 07:44:53.529,-20.7938,-69.7116,61.502,4.1,mb,"51 km S of La Tirana, Chile"
us6000k2pn,2023-04-07 16:26:59.049,-22.7439,-66.3641,224.684,4.3,mb,"68 km W of Abra Pampa, Argentina"
us6000k2xf,2023-04-08 23:36:32.751,-17.814,-69.7472,165.823,4.2,mb,Peru-Bolivia border region
us6000k2yu,2023-04-09 05:24:33.798,-19.2863,-70.2687,46.698,4.0,mwr,"16 km SW of Cuya, Chile"
us6000k38q,2023-04-10 08:33:24.093,-32.3575,-71.4309,53.23,4.1,mb,"21 km WNW of La Ligua, Chile"
us6000k39b,2023-04-10 10:54:41.370,-32.62,-70.8372,77.055,4.5,mwr,"17 km NW of San Felipe, Chile"
us6000k3g7,2023-04-11 08:22:35.877,-21.5124,-69.4401,68.451,4.0,mb,"94 km NNE of María Elena, Chile"
us6000k3gw,2023-04-11 10:35:35.041,-21.1141,-68.7791,123.327,4.2,mb,"55 km WNW of Ollagüe, Chile"
us6000k3h9,2023-04-11 11:52:08.632,-24.0217,-69.0585,91.95,4.2,mb,"142 km ESE of Antofagasta, Chile"
us6000k3ic,2023-04-11 16:07:20.762,-21.1301,-68.6593,123.376,4.4,mb,"43 km WNW of Ollagüe, Chile"
us6000k3j3,2023-04-11 16:19:14.055,-31.4234,-72.0023,27.091,4.4,mb,"82 km WNW of Illapel, Chile"
us6000k3qe,2023-04-12 05:26:47.164,-23.782,-66.8167,197.328,4.4,mwr,"69 km NW of San Antonio de los Cobres, Argentina"
us6000k3qv,2023-04-12 06:16:08.924,-36.0751,-70.0888,179.503,4.2,mwr,"84 km N of Barrancas, Argentina"
us6000k3rv,2023-04-12 08:24:32.028,-21.9544,-68.7285,110.27,4.1,mb,"59 km NNE of Calama, Chile"
us6000k400,2023-04-13 08:18:10.726,-20.547,-68.7842,103.554,4.5,mb,"93 km NW of Ollag?e, Chile"
us6000k4tx,2023-04-16 00:06:51.963,-53.9795,-70.7621,10.0,4.2,mb,"92 km S of Punta Arenas, Chile"
us6000k54e,2023-04-17 18:23:08.398,-21.8984,-68.498,122.736,3.8,mb,"75 km NE of Calama, Chile"
us6000k5nl,2023-04-20 04:23:23.228,-30.9161,-71.5486,35.0,4.4,mb,"48 km SW of Ovalle, Chile"
us6000k5tq,2023-04-20 17:13:15.230,-20.7547,-69.1342,94.745,4.4,mb,"71 km SE of La Tirana, Chile"
us6000k5vh,2023-04-20 20:21:28.082,-28.9833,-71.6568,35.0,4.1,mb,"Near the coast of Atacama, Chile"
us6000k5z3,2023-04-21 09:45:02.901,-32.0901,-71.8999,27.245,4.1,mb,"Near the coast of Valparaiso, Chile"
us6000k621,2023-04-21 11:53:07.530,-22.7875,-68.713,123.234,4.1,mb,"42 km SSE of Calama, Chile"
us6000k6c5,2023-04-22 09:20:47.745,-28.6332,-71.1761,62.775,3.7,ml,"41 km W of Vallenar, Chile"
us6000k6jg,2023-04-23 11:38:53.438,-30.6523,-71.3359,51.06,4.3,mb,"14 km WSW of Ovalle, Chile"
us6000k6lx,2023-04-23 22:31:37.854,-27.1669,-70.174,97.134,4.2,mb,"27 km NE of Copiapó, Chile"
us6000k6ma,2023-04-24 00:04:54.835,-24.3673,-67.1247,165.343,4.3,mb,"83 km WSW of San Antonio de los Cobres, Argentina"
us6000k6pa,2023-04-24 03:17:27.344,-31.8098,-69.5977,124.17,4.5,mb,"San Juan, Argentina"
us6000k6pf,2023-04-24 03:56:28.807,-33.6233,-72.0504,22.643,4.7,mwr,"41 km W of San Antonio, Chile"
us6000k6qn,2023-04-24 08:45:10.705,-30.8024,-68.5585,111.388,4.3,mb,"64 km SSE of San José de Jáchal, Argentina"
us6000k6re,2023-04-24 11:59:40.067,-33.8736,-72.0695,24.12,4.1,mwr,"52 km SW of San Antonio, Chile"
us7000jvvv,2023-04-25 20:47:59.103,-17.6988,-69.4647,160.445,4.2,mb,"53 km E of Palca, Peru"
us7000jvye,2023-04-26 05:52:21.726,-27.8621,-66.7444,152.853,4.5,mb,"Catamarca, Argentina"
us7000jw0l,2023-04-26 12:57:50.155,-26.609,-70.9392,32.792,4.2,mb,"92 km WSW of Diego de Almagro, Chile"
us7000jw73,2023-04-27 06:07:13.429,-35.6137,-71.3001,85.853,5.0,mww,"Maule, Chile"
us7000jw9l,2023-04-27 11:53:39.892,-19.32,-67.3847,227.117,4.2,mb,"79 km SW of Challapata, Bolivia"
us7000jw9t,2023-04-27 12:43:22.053,-33.8482,-72.1677,23.651,4.1,mb,"59 km WSW of San Antonio, Chile"
us7000jwfs,2023-04-28 00:28:26.805,-17.3322,-70.3293,170.951,4.3,mb,Southern Peru
us7000jwpe,2023-04-28 14:47:39.514,-20.998,-68.6517,121.272,4.4,mwr,"48 km WNW of Ollagüe, Chile"
us7000jx7g,2023-04-30 16:39:09.912,-23.1988,-70.0657,61.905,4.3,mwr,"40 km ESE of Mejillones, Chile"
us7000jx7y,2023-04-30 18:03:02.574,-20.7686,-67.7927,167.161,4.5,mb,"69 km NE of Ollagüe, Chile"
us7000jxb0,2023-05-01 05:51:39.278,-24.3738,-66.7736,218.314,4.5,mwr,"49 km WSW of San Antonio de los Cobres, Argentina"
us7000jxbs,2023-05-01 10:25:04.610,-21.3375,-68.6461,113.644,4.2,mb,"42 km WSW of Ollagüe, Chile"
us7000jxdr,2023-05-01 18:48:23.108,-19.3963,-68.1143,179.059,4.1,mb,"56 km ESE of Colchane, Chile"
us7000jxer,2023-05-01 21:51:40.535,-24.3315,-67.4948,201.268,4.1,mb,"120 km W of San Antonio de los Cobres, Argentina"
us7000jxf9,2023-05-01 23:44:06.710,-17.4809,-70.0181,167.759,4.2,mb,Southern Peru
us7000jxg0,2023-05-02 03:05:54.378,-32.463,-71.1009,53.042,4.4,mb,"Near the coast of Valparaiso, Chile"
us7000jxhs,2023-05-02 13:55:51.633,-28.9814,-71.7677,23.332,4.2,mwr,"Near the coast of Atacama, Chile"
us7000jxl6,2023-05-02 21:21:36.630,-21.8275,-68.5709,126.334,4.0,mb,"74 km SSW of Ollagüe, Chile"
us7000jxps,2023-05-03 06:33:07.033,-22.187,-67.4428,202.916,4.2,mb,"111 km NE of San Pedro de Atacama, Chile"
us6000k9e5,2023-05-04 04:48:35.164,-39.5085,-72.7094,83.717,4.4,mb,"17 km SSW of Loncoche, Chile"
us6000k9el,2023-05-04 07:09:10.212,-31.0431,-68.0792,113.919,4.0,mb,"San Juan, Argentina"
us6000k9f1,2023-05-04 08:28:34.583,-33.7268,-70.587,92.069,4.0,mb,"12 km S of Puente Alto, Chile"
us6000k9lz,2023-05-05 04:00:13.653,-19.8583,-69.0041,111.543,4.5,mb,"74 km SE of Camiña, Chile"
us6000k9y7,2023-05-06 01:53:05.562,-27.9222,-66.8282,149.009,4.2,mb,"37 km SE of Londres, Argentina"
us6000ka5c,2023-05-07 04:12:43.776,-22.4228,-68.741,111.647,4.4,mwr,"19 km ENE of Calama, Chile"
us6000ka60,2023-05-07 06:29:01.051,-25.3542,-70.5138,45.565,5.2,mww,"6 km NNW of Taltal, Chile"
us6000ka66,2023-05-07 07:30:23.697,-23.3501,-66.9013,238.119,4.4,mb,"112 km NNW of San Antonio de los Cobres, Argentina"
us6000kab3,2023-05-08 02:34:03.060,-28.7013,-71.3014,43.848,4.1,mwr,"54 km WSW of Vallenar, Chile"
us6000kai5,2023-05-09 00:56:17.118,-21.0504,-66.7339,235.22,4.3,mb,"54 km WSW of Atocha, Bolivia"
us6000kak8,2023-05-09 09:15:56.386,-22.3956,-66.0605,262.81,4.1,mb,"51 km NW of Abra Pampa, Argentina"
us6000kakm,2023-05-09 11:27:51.043,-31.6836,-72.2798,27.345,4.3,mb,"Off the coast of Coquimbo, Chile"
us6000karf,2023-05-09 23:39:40.334,-26.0898,-70.7297,77.792,4.1,mb,"76 km WNW of Diego de Almagro, Chile"
us6000kayg,2023-05-10 19:45:48.679,-25.3931,-69.7335,74.804,4.3,mb,"75 km E of Taltal, Chile"
us6000kb1p,2023-05-11 07:27:03.280,-17.8015,-69.516,151.122,4.3,mb,"47 km E of Palca, Peru"
us6000kb29,2023-05-11 09:14:44.814,-20.47,-68.6672,113.892,4.2,mb,"94 km NNW of Ollagüe, Chile"
us6000kb6d,2023-05-11 16:52:57.546,-19.2642,-69.7768,87.62,4.0,mb,"37 km W of Camiña, Chile"
us6000kb92,2023-05-11 22:32:59.674,-22.2513,-70.1987,35.0,4.1,mb,"17 km S of Tocopilla, Chile"
us6000kbad,2023-05-12 01:23:27.583,-17.629,-69.7512,162.551,4.3,mb,"27 km NE of Palca, Peru"
us6000kbgl,2023-05-12 14:51:54.912,-30.2596,-71.3709,46.688,4.2,mb,"34 km S of Coquimbo, Chile"
us6000kbmg,2023-05-13 04:51:25.056,-38.0621,-73.6478,18.733,4.6,mwr,"36 km SW of Cañete, Chile"
us6000kbpr,2023-05-13 16:11:32.395,-21.4165,-67.287,171.241,4.3,mb,"102 km ESE of Ollagüe, Chile"
us6000kbri,2023-05-14 02:05:19.128,-24.235,-66.9035,211.561,4.1,mb,"Salta, Argentina"
us6000kbwx,2023-05-14 21:17:11.509,-24.2573,-67.0547,222.286,4.0,mb,"74 km W of San Antonio de los Cobres, Argentina"
us6000kbx4,2023-05-14 21:55:18.043,-24.1117,-67.9868,132.333,4.0,mb,"134 km S of San Pedro de Atacama, Chile"
us6000kbxu,2023-05-15 00:54:39.942,-31.9392,-69.2402,128.389,4.4,mb,"64 km SW of Villa Basilio Nievas, Argentina"
us6000kbzb,2023-05-15 06:18:33.977,-36.8135,-73.7896,24.919,4.3,mb,"60 km W of Talcahuano, Chile"
us6000kbzf,2023-05-15 07:10:56.684,-22.7757,-66.2059,271.466,4.1,mb,"52 km W of Abra Pampa, Argentina"
us6000kbzl,2023-05-15 07:39:39.358,-22.7606,-66.4159,237.07,5.3,mww,"73 km W of Abra Pampa, Argentina"
us6000kc0b,2023-05-15 10:15:56.614,-21.913,-68.8142,140.203,4.2,mb,"61 km N of Calama, Chile"
us6000kc4h,2023-05-15 19:24:06.225,-20.0853,-69.0078,109.846,4.3,mwr,"73 km ENE of La Tirana, Chile"
us6000kc6s,2023-05-16 00:53:38.369,-20.8379,-70.2842,27.062,4.1,mb,"63 km SSW of La Tirana, Chile"
us6000kc9i,2023-05-16 11:52:53.471,-24.2222,-67.0231,163.468,4.2,mb,"71 km W of San Antonio de los Cobres, Argentina"
us6000kcd9,2023-05-16 19:18:06.318,-22.4931,-67.8539,165.644,4.2,mwr,"58 km NE of San Pedro de Atacama, Chile"
us6000kcg6,2023-05-17 03:49:07.696,-24.4318,-67.4834,196.384,4.0,mb,"120 km W of San Antonio de los Cobres, Argentina"
us6000kchd,2023-05-17 10:16:32.159,-31.8836,-66.8112,131.418,4.6,mb,"93 km NNW of Villa General Roca, Argentina"
us6000kcrk,2023-05-18 08:34:28.173,-33.9593,-71.5539,42.993,3.3,ml,"40 km S of San Antonio, Chile"
us6000kd1l,2023-05-19 03:58:41.262,-20.3245,-69.0373,105.103,4.6,mwr,"64 km E of La Tirana, Chile"
us6000kd1w,2023-05-19 04:51:43.251,-22.127,-67.5797,210.138,4.5,mb,"107 km NE of San Pedro de Atacama, Chile"
us6000kd9f,2023-05-19 19:38:23.025,-30.5972,-71.4654,64.648,4.6,mb,"25 km W of Ovalle, Chile"
us6000kdau,2023-05-19 21:54:32.897,-24.3462,-67.0897,178.296,4.4,mwr,"79 km W of San Antonio de los Cobres, Argentina"
us6000kdb9,2023-05-19 22:44:02.054,-22.5817,-66.0795,260.055,4.2,mb,"42 km WNW of Abra Pampa, Argentina"
us6000kdet,2023-05-20 07:10:14.666,-21.4257,-68.7271,111.25,4.0,mb,"53 km WSW of Ollagüe, Chile"
us6000kdev,2023-05-20 07:16:16.143,-36.5182,-72.6502,57.248,4.2,mb,"28 km SSW of Quirihue, Chile"
us6000kdgt,2023-05-20 16:25:36.622,-17.6183,-70.3493,108.994,4.4,mb,Southern Peru
us6000kdte,2023-05-22 04:47:19.245,-21.2197,-68.7974,131.372,4.0,mb,"56 km W of Ollagüe, Chile"
us6000kduf,2023-05-22 08:39:48.121,-22.3925,-68.497,123.365,4.5,mb,"44 km E of Calama, Chile"
us7000k37x,2023-05-23 09:43:59.501,-18.6224,-67.1094,249.135,4.4,mb,"28 km WSW of Totoral, Bolivia"
us7000k38s,2023-05-23 12:29:32.408,-36.7904,-73.6825,18.933,4.5,mwr,"51 km W of Talcahuano, Chile"
us7000k3c1,2023-05-23 21:01:57.686,-29.5951,-71.6585,51.472,4.2,mb,"50 km NW of Coquimbo, Chile"
us7000k3ck,2023-05-23 22:57:32.430,-36.793,-73.7335,16.542,4.3,mwr,"55 km W of Talcahuano, Chile"
us7000k3cp,2023-05-23 23:18:20.037,-36.7862,-73.7152,18.835,4.4,mb,"53 km W of Talcahuano, Chile"
us7000k3e3,2023-05-24 03:14:28.665,-31.6553,-70.1567,113.664,4.2,mb,"77 km E of Salamanca, Chile"
us7000k3ec,2023-05-24 03:42:57.570,-19.8,-69.2837,109.76,4.2,mb,"55 km ENE of Huara, Chile"
us7000k3g5,2023-05-24 12:54:53.686,-36.7199,-73.7256,18.033,4.1,mb,"54 km W of Talcahuano, Chile"
us7000k3gx,2023-05-24 15:17:49.137,-31.8581,-66.6227,136.761,4.6,mb,"78 km WNW of Candelaria, Argentina"
us7000k3kk,2023-05-24 18:28:55.846,-38.3835,-75.3185,9.758,4.4,mb,"169 km WSW of Lebu, Chile"
us7000k3m7,2023-05-25 00:03:07.897,-24.2695,-67.1264,177.946,4.3,mb,Chile-Argentina border region
us7000k3ml,2023-05-25 00:59:38.354,-21.8753,-68.6068,133.74,4.0,mb,"72 km NNE of Calama, Chile"
us7000k3mw,2023-05-25 02:02:39.998,-24.0069,-66.7255,203.482,4.1,mb,"47 km WNW of San Antonio de los Cobres, Argentina"
us7000k3mx,2023-05-25 02:22:00.378,-19.6773,-69.2534,10.0,4.1,mb,"44 km SSE of Camiña, Chile"
us7000k42y,2023-05-25 20:20:11.411,-17.6963,-69.8612,126.637,4.4,mb,"13 km NE of Palca, Peru"
us7000k47a,2023-05-26 13:42:32.428,-18.7307,-66.9167,256.602,4.9,mb,"Oruro-Potosi border region, Bolivia"
us7000k4fe,2023-05-27 07:45:15.444,-24.0318,-67.006,212.128,4.0,mb,"72 km WNW of San Antonio de los Cobres, Argentina"
us7000k4jl,2023-05-28 02:06:18.902,-23.4118,-70.0668,37.536,4.3,mwr,"42 km NE of Antofagasta, Chile"
us7000k4q1,2023-05-29 02:41:26.215,-24.1784,-66.9261,200.58,4.0,mb,"61 km W of San Antonio de los Cobres, Argentina"
us7000k4sd,2023-05-29 15:02:30.096,-31.6907,-66.8113,126.78,4.9,mb,"101 km WNW of Candelaria, Argentina"
us7000k4wz,2023-05-30 03:32:03.745,-18.3198,-70.0528,90.56,4.1,mb,"31 km ENE of Arica, Chile"
us7000k4xq,2023-05-30 06:35:17.500,-29.4203,-71.3563,43.474,4.3,mb,"Near the coast of Coquimbo, Chile"
us7000k4z1,2023-05-30 12:25:37.112,-21.9542,-68.5283,10.0,4.4,mb,"68 km NE of Calama, Chile"
us7000k51s,2023-05-30 16:51:35.377,-20.7038,-70.6344,24.602,5.5,mww,"70 km SW of La Tirana, Chile"
us7000k525,2023-05-30 18:15:52.393,-35.5735,-74.5237,3.975,4.3,mb,"179 km NW of Talcahuano, Chile"
us7000k5f4,2023-06-01 03:52:44.681,-20.8354,-68.2686,199.287,4.2,mb,"43 km N of Ollag?e, Chile"
us7000k5fc,2023-06-01 05:37:29.237,-20.2787,-66.8771,215.245,4.3,mb,"6 km ENE of Colchani, Bolivia"
us7000k5m8,2023-06-01 22:32:53.205,-23.9591,-66.718,208.939,4.5,mb,"49 km NW of San Antonio de los Cobres, Argentina"
us7000k5vc,2023-06-02 18:58:51.326,-23.4288,-66.8171,204.184,4.6,mb,"Jujuy, Argentina"
us7000k5yb,2023-06-03 00:11:44.990,-27.4475,-66.5322,10.0,5.0,mb,"Catamarca, Argentina"
us7000k5yd,2023-06-03 00:21:16.929,-32.0735,-68.5851,129.436,4.4,mb,"43 km S of Pocito, Argentina"
us7000k5z4,2023-06-03 00:49:52.392,-17.1416,-69.6949,179.474,4.3,mb,"40 km ENE of Chuquitira, Peru"
us7000k62d,2023-06-03 10:08:33.954,-20.6949,-68.7311,100.084,5.0,mww,"76 km NW of Ollagüe, Chile"
us7000k63q,2023-06-03 14:12:56.065,-18.3088,-71.393,26.808,4.3,mwr,"73 km S of Pacocha, Peru"
us7000k67l,2023-06-04 06:05:26.335,-23.518,-67.7179,123.571,4.6,mwr,"83 km SE of San Pedro de Atacama, Chile"
us7000k67y,2023-06-04 07:30:42.433,-28.3746,-70.8935,78.338,4.3,mwr,"25 km NNW of Vallenar, Chile"
us7000k689,2023-06-04 08:45:02.447,-23.0677,-70.2624,35.0,4.3,mb,"19 km E of Mejillones, Chile"
us7000k6a1,2023-06-04 18:09:02.316,-20.475,-69.2624,114.909,4.4,mb,"43 km ESE of La Tirana, Chile"
us7000k6aq,2023-06-04 21:46:33.363,-20.6858,-68.8976,109.488,4.1,mb,"88 km ESE of La Tirana, Chile"
us7000k6ck,2023-06-05 05:24:26.310,-24.1118,-67.1516,198.544,4.1,mb,"85 km W of San Antonio de los Cobres, Argentina"
us7000k6gk,2023-06-05 16:54:49.772,-18.2066,-70.33,86.488,4.0,mb,"22 km SSW of Tacna, Peru"
us7000k6ip,2023-06-05 21:33:57.678,-21.443,-70.0735,78.523,4.3,mwr,"73 km N of Tocopilla, Chile"
us7000k6ni,2023-06-06 16:23:44.394,-23.2711,-66.7841,216.222,4.4,mb,"113 km W of El Aguilar, Argentina"
us7000k6nz,2023-06-06 17:41:52.679,-21.3184,-69.8923,54.307,4.5,mb,"91 km NNE of Tocopilla, Chile"
us7000k6q0,2023-06-06 20:24:38.369,-23.2551,-68.5661,120.887,4.3,mb,"Antofagasta, Chile"
us7000k6rx,2023-06-07 01:36:53.497,-17.224,-71.1016,95.748,4.2,mb,"17 km W of Moquegua, Peru"
usd000ju19,2023-06-07 01:47:28.204,-32.4979,-71.8048,27.334,4.0,mwr,"54 km W of La Ligua, Chile"
us7000k6ws,2023-06-07 14:54:06.684,-35.8278,-73.6095,10.0,4.4,mb,"105 km NNW of Tomé, Chile"
us7000k70w,2023-06-07 22:49:42.656,-27.8561,-66.9578,160.08,4.5,mb,"23 km SE of Londres, Argentina"
us7000k71i,2023-06-08 01:42:04.404,-21.307,-67.1878,203.822,4.5,mb,"101 km SSW of Uyuni, Bolivia"
us7000k7ac,2023-06-09 03:21:43.712,-23.6269,-67.0345,219.244,4.3,mb,"97 km NW of San Antonio de los Cobres, Argentina"
us7000k7iy,2023-06-09 21:19:30.127,-23.485,-69.5552,77.047,4.3,mb,"87 km ENE of Antofagasta, Chile"
us7000k7ll,2023-06-10 07:24:29.342,-24.1175,-66.9529,189.009,4.3,mwr,"65 km W of San Antonio de los Cobres, Argentina"
us7000k7lq,2023-06-10 07:55:47.205,-24.1683,-67.0604,201.981,3.9,mb,"75 km W of San Antonio de los Cobres, Argentina"
us7000k7mt,2023-06-10 13:21:06.992,-30.7131,-71.5625,47.038,4.4,mwr,"36 km WSW of Ovalle, Chile"
us7000k7n6,2023-06-10 15:06:47.441,-21.5935,-69.557,14.685,4.2,mwr,"83 km N of María Elena, Chile"
us7000k7rm,2023-06-11 04:57:55.690,-21.1386,-68.9062,110.113,4.4,mb,"68 km W of Ollagüe, Chile"
us7000k7s0,2023-06-11 06:36:50.053,-24.2097,-67.1423,224.945,4.2,mb,Chile-Argentina border region
us7000k7w6,2023-06-11 20:35:23.417,-22.0191,-68.7801,105.622,4.6,mwr,"50 km NNE of Calama, Chile"
us7000k7y3,2023-06-12 08:51:44.501,-19.9627,-69.2075,99.025,3.9,mb,"59 km E of Huara, Chile"
us7000k7y5,2023-06-12 09:11:28.397,-24.2021,-67.3876,199.647,4.3,mb,"108 km W of San Antonio de los Cobres, Argentina"
us7000k7yi,2023-06-12 12:37:19.911,-18.9474,-67.8824,10.0,4.8,mb,"87 km ENE of Colchane, Chile"
us7000k84u,2023-06-13 07:35:18.465,-28.0144,-66.5792,162.732,4.5,mb,"54 km SSW of Andalgalá, Argentina"
us7000k89a,2023-06-13 19:51:52.624,-22.2827,-68.8215,128.109,4.2,mb,"21 km NNE of Calama, Chile"
us7000k8cg,2023-06-14 05:38:28.495,-35.7387,-73.6164,23.393,4.2,mb,"114 km WNW of Quirihue, Chile"
us7000k8cx,2023-06-14 07:28:35.466,-35.7661,-73.5038,23.708,4.3,mb,"103 km WNW of Quirihue, Chile"
us7000k8fg,2023-06-14 15:29:37.743,-35.732,-73.5752,23.434,4.2,mb,"111 km WNW of Quirihue, Chile"
us7000k8rm,2023-06-15 19:07:34.544,-34.5251,-71.882,41.754,5.4,mww,"49 km WNW of Santa Cruz, Chile"
us7000k8w0,2023-06-16 09:07:50.009,-30.403,-72.1963,15.036,4.4,mb,"96 km WSW of Coquimbo, Chile"
us7000k8x2,2023-06-16 12:58:24.470,-24.1627,-67.1137,178.856,4.7,mwr,"80 km W of San Antonio de los Cobres, Argentina"
us7000k93z,2023-06-16 23:48:18.538,-20.6453,-70.6888,31.267,4.2,mb,"70 km SW of La Tirana, Chile"
us7000k95w,2023-06-17 06:18:47.297,-23.128,-66.7374,225.449,4.2,mb,"108 km W of El Aguilar, Argentina"
us7000k99e,2023-06-17 22:31:37.479,-34.8682,-70.9831,105.16,4.8,mwr,"16 km E of Teno, Chile"
us7000k99h,2023-06-17 22:52:37.486,-20.5142,-70.5666,35.0,3.5,mb,"Near the coast of Tarapaca, Chile"
us7000k9al,2023-06-18 03:58:39.205,-23.1548,-66.3098,222.105,4.5,mwr,"64 km W of El Aguilar, Argentina"
us7000k9cm,2023-06-18 11:47:57.288,-24.2364,-70.167,60.686,4.2,mb,"68 km SSE of Antofagasta, Chile"
us7000k9e1,2023-06-18 16:26:34.664,-29.8715,-72.0873,10.0,4.2,mb,"72 km W of Coquimbo, Chile"
us7000k9hk,2023-06-19 02:23:08.998,-22.6306,-68.7492,112.469,4.8,mwr,"26 km SE of Calama, Chile"
us7000k9pi,2023-06-19 20:51:21.960,-35.8022,-73.6573,17.943,4.2,mb,"110 km NW of Tomé, Chile"
us7000k9sb,2023-06-20 02:30:30.595,-23.5304,-67.7941,141.65,4.2,mb,"80 km SSE of San Pedro de Atacama, Chile"
us7000k9tr,2023-06-20 09:04:30.291,-22.3167,-67.7945,179.433,4.6,mb,"77 km NNE of San Pedro de Atacama, Chile"
us7000k9xz,2023-06-20 20:28:05.907,-20.4376,-69.0317,107.994,4.4,mb,"66 km E of La Tirana, Chile"
us7000k9yy,2023-06-20 22:20:21.501,-27.9992,-66.6697,185.41,4.3,mb,"55 km SE of Londres, Argentina"
us7000ka5a,2023-06-21 16:19:16.301,-24.2398,-67.1889,171.141,4.1,mb,"88 km W of San Antonio de los Cobres, Argentina"
us7000kaq6,2023-06-23 20:43:48.728,-24.9065,-69.63,87.962,4.0,mb,"102 km ENE of Taltal, Chile"
us7000kat6,2023-06-24 08:50:06.195,-19.4291,-69.3831,102.236,4.3,mwr,"13 km SSE of Camiña, Chile"
us7000kawh,2023-06-24 22:12:11.732,-23.0901,-66.4745,217.805,4.5,mb,"82 km W of El Aguilar, Argentina"
us7000kaxz,2023-06-25 05:21:00.078,-19.8814,-69.136,114.463,4.0,mb,"67 km E of Huara, Chile"
us7000kayj,2023-06-25 08:16:05.726,-20.8808,-68.9453,102.541,4.3,mwr,"81 km WNW of Ollagüe, Chile"
us7000kaz5,2023-06-25 11:34:57.677,-21.6024,-68.4688,133.666,4.8,mwr,"47 km SSW of Ollagüe, Chile"
us7000kazl,2023-06-25 13:26:53.766,-18.1344,-71.6337,25.347,4.4,mwr,"62 km SSW of Pacocha, Peru"
us7000kb1c,2023-06-25 21:40:28.854,-21.6032,-68.4722,136.652,4.3,mb,Chile-Bolivia border region
us7000kb1n,2023-06-25 23:20:13.684,-24.2342,-66.9861,188.608,3.9,mb,"67 km W of San Antonio de los Cobres, Argentina"
us7000kb2i,2023-06-26 02:35:10.203,-24.0184,-66.8811,224.813,4.2,mb,"61 km WNW of San Antonio de los Cobres, Argentina"
